,type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,cycle
3717,discharge,[2009.       7.      26.       5.       7.      11.546],24,B0036,204,3718,03718.csv,1.7102343231599222,,,1485
3718,charge,[2009.       7.      26.       6.       0.      25.062],24,B0036,205,3719,03719.csv,,,,1485
3719,discharge,[2.009e+03 7.000e+00 2.600e+01 9.000e+00 1.000e+00 3.514e+01],24,B0036,206,3720,03720.csv,1.713096882151029,,,1486
3720,charge,[2009.       7.      26.       9.      54.      53.843],24,B0036,207,3721,03721.csv,,,,1486
3721,discharge,[2009.       7.      26.      12.      55.      45.109],24,B0036,208,3722,03722.csv,1.7103708617208135,,,1487
3722,charge,[2009.      7.     26.     13.     48.     59.14],24,B0036,209,3723,03723.csv,,,,1487
3723,discharge,[2009.       7.      26.      16.      49.      47.359],24,B0036,210,3724,03724.csv,1.7064617296121434,,,1488
3724,charge,[2009.       7.      26.      17.      42.      54.921],24,B0036,211,3725,03725.csv,,,,1488
3725,discharge,[2009.       7.      26.      20.      43.      48.921],24,B0036,212,3726,03726.csv,1.7029429979110946,,,1489
3726,impedance,[2009.       7.      26.      21.      40.      50.046],24,B0036,213,3727,03727.csv,,0.1017469005349673,0.1293402011642804,1489
3727,charge,[2009.       7.      26.      22.      12.      41.312],24,B0036,214,3728,03728.csv,,,,1489
3728,impedance,[2.0090e+03 7.0000e+00 2.7000e+01 1.0000e+00 1.8000e+01 1.2828e+01],24,B0036,215,3729,03729.csv,,0.1029340973647276,0.1264013238476249,1489
3729,discharge,[2.009e+03 7.000e+00 2.700e+01 1.000e+00 5.000e+01 3.890e+00],24,B0036,216,3730,03730.csv,1.7072612643840062,,,1490
3730,charge,[2.009e+03 7.000e+00 2.700e+01 2.000e+00 4.300e+01 1.275e+01],24,B0036,217,3731,03731.csv,,,,1490
3731,discharge,[2009.       7.      27.       5.      43.      49.015],24,B0036,218,3732,03732.csv,1.7038637196766078,,,1491
3732,charge,[2009.       7.      27.       6.      36.      51.968],24,B0036,219,3733,03733.csv,,,,1491
3733,discharge,[2009.      7.     27.      9.     37.     15.14],24,B0036,220,3734,03734.csv,1.7079617948422274,,,1492
3734,charge,[2009.       7.      27.      10.      30.      25.593],24,B0036,221,3735,03735.csv,,,,1492
3735,discharge,[2009.       7.      27.      13.      29.      48.031],24,B0036,222,3736,03736.csv,1.711302283362779,,,1493
3736,charge,[2009.       7.      27.      14.      23.       4.968],24,B0036,223,3737,03737.csv,,,,1493
3737,discharge,[2009.       7.      27.      17.      21.      22.671],24,B0036,224,3738,03738.csv,1.714122057472244,,,1494
3738,impedance,[2009.       7.      27.      18.      18.      44.828],24,B0036,225,3739,03739.csv,,0.1025946675244855,0.1287868336623212,1494
3739,charge,[2009.      7.     27.     18.     50.     36.25],24,B0036,226,3740,03740.csv,,,,1494
3740,impedance,[2009.       7.      27.      21.      56.       8.671],24,B0036,227,3741,03741.csv,,0.1016677917003621,0.12679382347294,1494
3741,discharge,[2.009e+03 7.000e+00 2.700e+01 2.200e+01 2.800e+01 1.870e-01],24,B0036,228,3742,03742.csv,1.7053324925701605,,,1495
3742,charge,[2009.       7.      27.      23.      21.       6.125],24,B0036,229,3743,03743.csv,,,,1495
3743,discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.1000e+01 2.8109e+01],24,B0036,230,3744,03744.csv,1.6934609472531408,,,1496
3744,charge,[2009.       7.      28.       3.      14.      13.296],24,B0036,231,3745,03745.csv,,,,1496
3745,discharge,[2009.       7.      28.       6.      15.      44.125],24,B0036,232,3746,03746.csv,1.6905244127230223,,,1497
3746,charge,[2009.       7.      28.       7.       8.      23.984],24,B0036,233,3747,03747.csv,,,,1497
3747,discharge,[2009.       7.      28.      10.       9.      52.296],24,B0036,234,3748,03748.csv,1.7007774858498304,,,1498
3748,charge,[2.0090e+03 7.0000e+00 2.8000e+01 1.1000e+01 2.0000e+00 5.1093e+01],24,B0036,235,3749,03749.csv,,,,1498
3749,discharge,[2009.       7.      28.      14.       3.      56.171],24,B0036,236,3750,03750.csv,1.6971104467944576,,,1499
3750,impedance,[2009.       7.      28.      15.       0.      48.421],24,B0036,237,3751,03751.csv,,0.1029105363066814,0.1284950431094582,1499
3751,charge,[2009.       7.      28.      15.      32.      40.171],24,B0036,238,3752,03752.csv,,,,1499
3752,impedance,[2009.       7.      28.      18.      37.      37.765],24,B0036,239,3753,03753.csv,,0.1042778928730599,0.1244332888046054,1499
3753,discharge,[2009.       7.      28.      19.       9.      29.828],24,B0036,240,3754,03754.csv,1.6997924522951835,,,1500
3754,charge,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+01 2.0000e+00 2.8625e+01],24,B0036,241,3755,03755.csv,,,,1500
3755,discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.3000e+01 2.0000e+00 2.6656e+01],24,B0036,242,3756,03756.csv,1.691270477395412,,,1501
3756,charge,[2009.       7.      28.      23.      55.       8.765],24,B0036,243,3757,03757.csv,,,,1501
3757,discharge,[2.0090e+03 7.0000e+00 2.9000e+01 2.0000e+00 5.6000e+01 2.4125e+01],24,B0036,244,3758,03758.csv,1.6857127009469863,,,1502
3758,charge,[2009.       7.      29.       3.      48.      56.265],24,B0036,245,3759,03759.csv,,,,1502
3759,discharge,[2009.       7.      29.       6.      50.      26.906],24,B0036,246,3760,03760.csv,1.6832093771286156,,,1503
3760,charge,[2009.       7.      29.       7.      42.      54.859],24,B0036,247,3761,03761.csv,,,,1503
3761,discharge,[2009.       7.      29.      10.      44.      27.906],24,B0036,248,3762,03762.csv,1.692886364169521,,,1504
3762,impedance,[2009.     7.    29.    11.    41.    13.5],24,B0036,249,3763,03763.csv,,0.1031371618677026,0.1272717980931582,1504
3763,charge,[2009.       7.      29.      12.      13.       5.843],24,B0036,250,3764,03764.csv,,,,1504
3764,impedance,[2009.      7.     29.     15.     18.     41.39],24,B0036,251,3765,03765.csv,,0.1044429856737314,0.1246608031757409,1504
3765,discharge,[2009.       7.      29.      15.      50.      33.843],24,B0036,252,3766,03766.csv,1.6984668174144633,,,1505
3766,charge,[2009.       7.      29.      16.      43.      31.062],24,B0036,253,3767,03767.csv,,,,1505
3767,discharge,[2009.       7.      29.      19.      41.       4.109],24,B0036,254,3768,03768.csv,1.6935813413828429,,,1506
3768,charge,[2009.       7.      29.      20.      33.      51.328],24,B0036,255,3769,03769.csv,,,,1506
3769,discharge,[2009.       7.      29.      23.      34.      17.859],24,B0036,256,3770,03770.csv,1.6830951253781283,,,1507
3770,charge,[2009.       7.      30.       0.      26.      46.296],24,B0036,257,3771,03771.csv,,,,1507
3771,discharge,[2009.       7.      30.       3.      28.      18.171],24,B0036,258,3772,03772.csv,1.6850462226942986,,,1508
3772,charge,[2009.       7.      30.       4.      20.      49.968],24,B0036,259,3773,03773.csv,,,,1508
3773,discharge,[2009.       7.      30.       7.      22.      22.187],24,B0036,260,3774,03774.csv,1.6803098840017598,,,1509
3774,impedance,[2009.       7.      30.       8.      18.      45.843],24,B0036,261,3775,03775.csv,,0.1021322441746276,0.1288925704033234,1509
3775,charge,[2009.       7.      30.       8.      50.      38.578],24,B0036,262,3776,03776.csv,,,,1509
3776,impedance,[2009.       7.      30.      11.      56.      13.156],24,B0036,263,3777,03777.csv,,0.1045320687634572,0.1256188614613827,1509
3777,discharge,[2009.       7.      30.      12.      28.       5.953],24,B0036,264,3778,03778.csv,1.6944038437227715,,,1510
3778,charge,[2009.       7.      30.      13.      20.      56.406],24,B0036,265,3779,03779.csv,,,,1510
3779,discharge,[2009.       7.      30.      16.      19.       5.437],24,B0036,266,3780,03780.csv,1.6955686127180103,,,1511
3780,charge,[2009.       7.      30.      17.      11.      57.546],24,B0036,267,3781,03781.csv,,,,1511
3781,discharge,[2009.       7.      30.      20.       9.      43.296],24,B0036,268,3782,03782.csv,1.6841854728350405,,,1512
3782,charge,[2.0090e+03 7.0000e+00 3.0000e+01 2.1000e+01 2.0000e+00 1.4578e+01],24,B0036,269,3783,03783.csv,,,,1512
3783,discharge,[2009.       7.      31.       0.       3.       7.406],24,B0036,270,3784,03784.csv,1.6722180144870118,,,1513
3784,charge,[2009.       7.      31.       0.      55.      17.093],24,B0036,271,3785,03785.csv,,,,1513
3785,discharge,[2009.      7.     31.      3.     56.     28.39],24,B0036,272,3786,03786.csv,1.6675976965747183,,,1514
3786,impedance,[2009.       7.      31.       4.      52.      29.859],24,B0036,273,3787,03787.csv,,0.1016777563161076,0.12938532451978,1514
3787,charge,[2009.       7.      31.       5.      24.      22.937],24,B0036,274,3788,03788.csv,,,,1514
3788,impedance,[2009.       7.      31.       8.      29.      58.609],24,B0036,275,3789,03789.csv,,0.1035342687005086,0.1263883086584116,1514
3789,discharge,[2.0090e+03 7.0000e+00 3.1000e+01 9.0000e+00 1.0000e+00 5.1906e+01],24,B0036,276,3790,03790.csv,1.6781873787039017,,,1515
3790,charge,[2009.       7.      31.       9.      54.      14.234],24,B0036,277,3791,03791.csv,,,,1515
3791,discharge,[2.009e+03 7.000e+00 3.100e+01 1.500e+01 4.200e+01 5.620e-01],24,B0036,278,3792,03792.csv,2.444062432078656,,,1516
3792,impedance,[2.0090e+03 7.0000e+00 3.1000e+01 1.7000e+01 1.0000e+00 2.6375e+01],24,B0036,279,3793,03793.csv,,0.1043951897523087,0.1246200163198223,1516
3793,charge,[2009.       7.      31.      17.      33.      22.078],24,B0036,280,3794,03794.csv,,,,1516
3794,impedance,[2009.       7.      31.      20.      31.       9.109],24,B0036,281,3795,03795.csv,,0.1044183648622564,0.1238369096822156,1516
3795,discharge,[2009.       7.      31.      21.       3.       2.062],24,B0036,282,3796,03796.csv,1.6913403148932205,,,1517
3796,charge,[2009.       7.      31.      21.      55.      46.796],24,B0036,283,3797,03797.csv,,,,1517
3797,discharge,[2.0090e+03 8.0000e+00 1.0000e+00 0.0000e+00 5.4000e+01 4.0031e+01],24,B0036,284,3798,03798.csv,1.6802787096613283,,,1518
3798,charge,[2.009e+03 8.000e+00 1.000e+00 1.000e+00 4.700e+01 4.312e+00],24,B0036,285,3799,03799.csv,,,,1518
3799,discharge,[2.0090e+03 8.0000e+00 1.0000e+00 4.0000e+00 4.6000e+01 4.8453e+01],24,B0036,286,3800,03800.csv,1.673147301023026,,,1519
3800,charge,[2.009e+03 8.000e+00 1.000e+00 5.000e+00 3.900e+01 3.120e-01],24,B0036,287,3801,03801.csv,,,,1519
3801,discharge,[2.0090e+03 8.0000e+00 1.0000e+00 8.0000e+00 4.0000e+01 3.9031e+01],24,B0036,288,3802,03802.csv,1.6704292090032429,,,1520
3802,charge,[2.0090e+03 8.0000e+00 1.0000e+00 9.0000e+00 3.2000e+01 4.5984e+01],24,B0036,289,3803,03803.csv,,,,1520
3803,discharge,[2.0090e+03 8.0000e+00 1.0000e+00 1.2000e+01 3.3000e+01 3.2734e+01],24,B0036,290,3804,03804.csv,1.6659903350115992,,,1521
3804,impedance,[2.0090e+03 8.0000e+00 1.0000e+00 1.3000e+01 2.9000e+01 3.2109e+01],24,B0036,291,3805,03805.csv,,0.1023573319203858,0.1296456726362269,1521
3805,charge,[2.0090e+03 8.0000e+00 1.0000e+00 1.4000e+01 1.0000e+00 2.5312e+01],24,B0036,292,3806,03806.csv,,,,1521
3806,impedance,[2.0090e+03 8.0000e+00 1.0000e+00 1.7000e+01 6.0000e+00 5.5484e+01],24,B0036,293,3807,03807.csv,,0.1022936021423731,0.1256250116503699,1521
3807,discharge,[2.0090e+03 8.0000e+00 1.0000e+00 1.7000e+01 3.8000e+01 4.8781e+01],24,B0036,294,3808,03808.csv,1.664241575272447,,,1522
3808,charge,[2.0090e+03 8.0000e+00 1.0000e+00 1.8000e+01 3.0000e+01 4.4968e+01],24,B0036,295,3809,03809.csv,,,,1522
3809,discharge,[2.0090e+03 8.0000e+00 1.0000e+00 2.1000e+01 3.0000e+01 3.3968e+01],24,B0036,296,3810,03810.csv,1.6668450767774965,,,1523
3810,charge,[2.0090e+03 8.0000e+00 1.0000e+00 2.2000e+01 2.2000e+01 3.4843e+01],24,B0036,297,3811,03811.csv,,,,1523
3811,discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.0000e+00 2.3000e+01 2.1296e+01],24,B0036,298,3812,03812.csv,1.6594501560667536,,,1524
3812,charge,[2.009e+03 8.000e+00 2.000e+00 2.000e+00 1.500e+01 9.171e+00],24,B0036,299,3813,03813.csv,,,,1524
3813,discharge,[2.0090e+03 8.0000e+00 2.0000e+00 5.0000e+00 1.6000e+01 4.7781e+01],24,B0036,300,3814,03814.csv,1.662412523067319,,,1525
3814,charge,[2.0090e+03 8.0000e+00 2.0000e+00 6.0000e+00 8.0000e+00 4.1656e+01],24,B0036,301,3815,03815.csv,,,,1525
3815,discharge,[2.0090e+03 8.0000e+00 2.0000e+00 9.0000e+00 1.0000e+01 1.5046e+01],24,B0036,302,3816,03816.csv,1.66035260832257,,,1526
3816,impedance,[2.009e+03 8.000e+00 2.000e+00 1.000e+01 6.000e+00 4.984e+00],24,B0036,303,3817,03817.csv,,0.1026461818305451,0.1283553571701282,1526
3817,charge,[2.0090e+03 8.0000e+00 2.0000e+00 1.0000e+01 3.7000e+01 5.8593e+01],24,B0036,304,3818,03818.csv,,,,1526
3818,impedance,[2.0090e+03 8.0000e+00 2.0000e+00 1.3000e+01 4.3000e+01 3.3359e+01],24,B0036,305,3819,03819.csv,,0.1029038380520534,0.1259509151830685,1526
3819,discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.4000e+01 1.5000e+01 2.7171e+01],24,B0036,306,3820,03820.csv,1.6610231379633236,,,1527
3820,charge,[2.0090e+03 8.0000e+00 2.0000e+00 1.5000e+01 7.0000e+00 1.8093e+01],24,B0036,307,3821,03821.csv,,,,1527
3821,discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.8000e+01 8.0000e+00 5.4375e+01],24,B0036,308,3822,03822.csv,1.6575187557321611,,,1528
3822,charge,[2.0090e+03 8.0000e+00 2.0000e+00 1.9000e+01 0.0000e+00 3.9468e+01],24,B0036,309,3823,03823.csv,,,,1528
3823,discharge,[2.0090e+03 8.0000e+00 2.0000e+00 2.2000e+01 2.0000e+00 1.0046e+01],24,B0036,310,3824,03824.csv,1.6507877959674548,,,1529
3824,charge,[2.0090e+03 8.0000e+00 2.0000e+00 2.2000e+01 5.3000e+01 4.3218e+01],24,B0036,311,3825,03825.csv,,,,1529
3825,discharge,[2.0090e+03 8.0000e+00 3.0000e+00 1.0000e+00 5.5000e+01 2.2875e+01],24,B0036,312,3826,03826.csv,1.653257006211014,,,1530
3826,charge,[2.009e+03 8.000e+00 3.000e+00 2.000e+00 4.700e+01 5.150e-01],24,B0036,313,3827,03827.csv,,,,1530
3827,discharge,[2009.       8.       3.       5.      48.      39.625],24,B0036,314,3828,03828.csv,1.6494214846772686,,,1531
3828,impedance,[2009.       8.       3.       6.      44.      10.109],24,B0036,315,3829,03829.csv,,0.1024766979166926,0.1286476211750604,1531
3829,charge,[2009.       8.       3.       7.      16.       4.218],24,B0036,316,3830,03830.csv,,,,1531
3830,impedance,[2009.       8.       3.      10.      21.      40.546],24,B0036,317,3831,03831.csv,,0.1040856806622729,0.1250605555562223,1531
3831,discharge,[2009.       8.       3.      10.      53.      34.968],24,B0036,318,3832,03832.csv,1.6678591915666705,,,1532
3832,charge,[2009.       8.       3.      11.      45.      39.265],24,B0036,319,3833,03833.csv,,,,1532
3833,discharge,[2009.       8.       3.      14.      44.      14.312],24,B0036,320,3834,03834.csv,1.670862764324967,,,1533
3834,charge,[2009.       8.       3.      15.      36.      25.093],24,B0036,321,3835,03835.csv,,,,1533
3835,discharge,[2009.      8.      3.     18.     38.      5.89],24,B0036,322,3836,03836.csv,1.6658118164053368,,,1534
3836,charge,[2009.       8.       3.      19.      30.       6.687],24,B0036,323,3837,03837.csv,,,,1534
3837,discharge,[2009.       8.       3.      22.      31.      42.515],24,B0036,324,3838,03838.csv,1.6532998517617,,,1535
3838,charge,[2009.       8.       3.      23.      23.      20.781],24,B0036,325,3839,03839.csv,,,,1535
3839,discharge,[2.0090e+03 8.0000e+00 4.0000e+00 2.0000e+00 2.4000e+01 5.5453e+01],24,B0036,326,3840,03840.csv,1.6468787023528522,,,1536
3840,impedance,[2009.       8.       4.       3.      20.      22.453],24,B0036,327,3841,03841.csv,,0.1030743485779748,0.129302103332383,1536
3841,charge,[2009.       8.       4.       3.      52.      16.765],24,B0036,328,3842,03842.csv,,,,1536
3842,impedance,[2009.     8.     4.     6.    57.    51.5],24,B0036,329,3843,03843.csv,,0.1037414869532509,0.1274068576635496,1536
3843,discharge,[2009.      8.      5.     10.     47.     54.89],24,B0036,330,3844,03844.csv,1.6718953249703756,,,1537
3844,impedance,[2009.       8.       5.      11.      44.      11.359],24,B0036,331,3845,03845.csv,,0.1041371286820017,0.1275310804338011,1537
3845,charge,[2009.       8.       5.      12.      16.       5.781],24,B0036,332,3846,03846.csv,,,,1537
3846,impedance,[2009.      8.      5.     15.     21.     17.89],24,B0036,333,3847,03847.csv,,0.1046730875946324,0.1242465770677705,1537
3847,discharge,[2009.       8.       5.      15.      53.      12.468],24,B0036,334,3848,03848.csv,1.6807743463585727,,,1538
3848,charge,[2009.       8.       5.      16.      45.      40.718],24,B0036,335,3849,03849.csv,,,,1538
3849,discharge,[2009.       8.       5.      19.      44.      54.078],24,B0036,336,3850,03850.csv,1.6737717086703074,,,1539
3850,charge,[2009.       8.       5.      20.      37.       9.671],24,B0036,337,3851,03851.csv,,,,1539
3851,discharge,[2009.       8.       5.      23.      38.      49.906],24,B0036,338,3852,03852.csv,1.6605773762487392,,,1540
3852,charge,[2009.       8.       6.       0.      30.      42.343],24,B0036,339,3853,03853.csv,,,,1540
3853,discharge,[2009.       8.       6.       3.      32.      21.312],24,B0036,340,3854,03854.csv,1.655987781146086,,,1541
3854,charge,[2009.       8.       6.       4.      24.       5.078],24,B0036,341,3855,03855.csv,,,,1541
3855,discharge,[2009.       8.       6.       7.      22.      48.562],24,B0036,342,3856,03856.csv,1.646862318389844,,,1542
3856,impedance,[2009.       8.       6.       8.      18.      16.218],24,B0036,343,3857,03857.csv,,0.1036270958740042,0.1287061834597127,1542
3857,charge,[2009.       8.       6.       8.      50.      10.984],24,B0036,344,3858,03858.csv,,,,1542
3858,impedance,[2009.       8.       6.      11.      53.      22.312],24,B0036,345,3859,03859.csv,,0.1046814165790936,0.1249707755636301,1542
3859,discharge,[2009.       8.       6.      12.      25.      17.046],24,B0036,346,3860,03860.csv,1.6574621175432849,,,1543
3860,charge,[2009.       8.       6.      13.      17.       4.312],24,B0036,347,3861,03861.csv,,,,1543
